Hazard,Type,Occupancy,SpecificOccupId,Source,Description,Stories,Comment,DefaultFn,Editable,Selected,-4 ft,-3 ft,-2 ft,-1 ft,0 ft,1 ft,2 ft,3 ft,4 ft,5 ft,6 ft,7 ft,8 ft,9 ft,10 ft,11 ft,12 ft,13 ft,14 ft,15 ft,16 ft,17 ft,18 ft,19 ft,20 ft,21 ft,22 ft,23 ft,24 ft,ID,Basement,HazardRiverine,HazardCV,HazardCA,SortOrder
riverine,inventory,COM1 ,C1LN ,USACE - Galveston,"Average Retail Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,,1,1,1,355
riverine,inventory,COM1 ,C1LB ,USACE - Galveston,"Average Retail Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,1,1,1,1,356
riverine,inventory,COM1 ,C1MN ,USACE - Galveston,"Average Retail Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,,1,1,1,357
riverine,inventory,COM1 ,C1MB ,USACE - Galveston,"Average Retail Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,1,1,1,1,358
riverine,inventory,COM1 ,C1HN ,USACE - Galveston,"Average Retail Trade, Inventory",High Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,,1,1,1,359
riverine,inventory,COM1 ,C1HB ,USACE - Galveston,"Average Retail Trade, Inventory",High Rise,,1,,,0,0,0,0,4,31,49,65,76,85,90,92,93,94,95,95,96,97,97,97,98,98,98,98,98,98,98,98,98,1,1,1,1,1,360
riverine,inventory,COM2 ,C2LN ,USACE - Galveston,"Average Wholesale Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,,1,1,1,361
riverine,inventory,COM2 ,C2LB ,USACE - Galveston,"Average Wholesale Trade, Inventory",Low Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,1,1,1,1,362
riverine,inventory,COM2 ,C2MN ,USACE - Galveston,"Average Wholesale Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,,1,1,1,363
riverine,inventory,COM2 ,C2MB ,USACE - Galveston,"Average Wholesale Trade, Inventory",Mid Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,1,1,1,1,364
riverine,inventory,COM2 ,C2HN ,USACE - Galveston,"Average Wholesale Trade, Inventory",High Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,,1,1,1,365
riverine,inventory,COM2 ,C2HB ,USACE - Galveston,"Average Wholesale Trade, Inventory",High Rise,,1,,,0,0,0,0,4,19,33,44,54,63,69,76,79,82,87,88,88,90,90,90,91,91,91,91,91,91,91,91,91,46,1,1,1,1,366
riverine,inventory,IND1 ,I1LN ,USACE - Galveston,"Average Heavy Industrial, Inventory",Low Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,,1,1,1,415
riverine,inventory,IND1 ,I1LB ,USACE - Galveston,"Average Heavy Industrial, Inventory",Low Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,1,1,1,1,416
riverine,inventory,IND1 ,I1MN ,USACE - Galveston,"Average Heavy Industrial, Inventory",Mid Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,,1,1,1,417
riverine,inventory,IND1 ,I1MB ,USACE - Galveston,"Average Heavy Industrial, Inventory",Mid Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,1,1,1,1,418
riverine,inventory,IND1 ,I1HN ,USACE - Galveston,"Average Heavy Industrial, Inventory",High Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,,1,1,1,419
riverine,inventory,IND1 ,I1HB ,USACE - Galveston,"Average Heavy Industrial, Inventory",High Rise,,1,,,0,0,0,0,1,18,29,40,49,53,57,61,63,66,66,66,67,69,69,69,70,70,70,70,70,71,71,71,71,70,1,1,1,1,420
riverine,inventory,IND2 ,I2LN ,USACE - Galveston,"Average Light Industrial, Inventory",Low Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,,1,1,1,421
riverine,inventory,IND2 ,I2LB ,USACE - Galveston,"Average Light Industrial, Inventory",Low Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,1,1,1,1,422
riverine,inventory,IND2 ,I2MN ,USACE - Galveston,"Average Light Industrial, Inventory",Mid Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,,1,1,1,423
riverine,inventory,IND2 ,I2MB ,USACE - Galveston,"Average Light Industrial, Inventory",Mid Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,1,1,1,1,424
riverine,inventory,IND2 ,I2HN ,USACE - Galveston,"Average Light Industrial, Inventory",High Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,,1,1,1,425
riverine,inventory,IND2 ,I2HB ,USACE - Galveston,"Average Light Industrial, Inventory",High Rise,,1,,,0,0,0,0,0,14,33,48,57,63,67,70,74,75,76,77,78,81,81,81,83,83,84,84,84,84,85,85,85,81,1,1,1,1,426
riverine,inventory,IND3 ,I3LN ,USACE - Galveston,"Average Food/Drugs/Chemicals, Inventory",Low Rise,,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,93,,1,1,1,427
riverine,inventory,IND3 ,I3LB ,USACE - Galveston,"Average Food/Drugs/Chemicals, Inventory",Low Rise,,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,93,1,1,1,1,428
riverine,inventory,IND3 ,I3MN ,USACE - Galveston,"Average Food/Drugs/Chemicals, Inventory",Mid Rise,,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,93,,1,1,1,429
riverine,inventory,IND3 ,I3MB ,USACE - Galveston,"Average Food/Drugs/Chemicals, Inventory",Mid Rise,,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,93,1,1,1,1,430
riverine,inventory,IND3 ,I3HN ,USACE - Galveston,"Average Food/Drugs/Chemicals, Inventory",High Rise,,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,93,,1,1,1,431
riverine,inventory,IND3 ,I3HB ,USACE - Galveston,"Average Food/Drugs/Chemicals, Inventory",High Rise,,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,93,1,1,1,1,432
riverine,inventory,IND4 ,I4LN ,USACE - Galveston,"Average Metals/Minerals Processing, Inventory",Low Rise,,1,,,0,0,0,0,28,33,36,39,43,47,50,57,62,66,68,71,75,75,75,75,75,75,75,75,75,75,75,75,75,106,,1,1,1,433
riverine,inventory,IND4 ,I4LB ,USACE - Galveston,"Average Metals/Minerals Processing, Inventory",Low Rise,,1,,,0,0,0,0,28,33,36,39,43,47,50,57,62,66,68,71,75,75,75,75,75,75,75,75,75,75,75,75,75,106,1,1,1,1,434
riverine,inventory,IND4 ,I4MN ,USACE - Galveston,"Average Metals/Minerals Processing, Inventory",Mid Rise,,1,,,0,0,0,0,28,33,36,39,43,47,50,57,62,66,68,71,75,75,75,75,75,75,75,75,75,75,75,75,75,106,,1,1,1,435
riverine,inventory,IND4 ,I4MB ,USACE - Galveston,"Average Metals/Minerals Processing, Inventory",Mid Rise,,1,,,0,0,0,0,28,33,36,39,43,47,50,57,62,66,68,71,75,75,75,75,75,75,75,75,75,75,75,75,75,106,1,1,1,1,436
riverine,inventory,IND4 ,I4HN ,USACE - Galveston,"Average Metals/Minerals Processing, Inventory",High Rise,,1,,,0,0,0,0,28,33,36,39,43,47,50,57,62,66,68,71,75,75,75,75,75,75,75,75,75,75,75,75,75,106,,1,1,1,437
riverine,inventory,IND4 ,I4HB ,USACE - Galveston,"Average Metals/Minerals Processing, Inventory",High Rise,,1,,,0,0,0,0,28,33,36,39,43,47,50,57,62,66,68,71,75,75,75,75,75,75,75,75,75,75,75,75,75,106,1,1,1,1,438
riverine,inventory,IND5 ,I5LN ,USACE - Galveston,"Average High Technology, Inventory",Low Rise,IND3 default,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,111,,1,1,1,439
riverine,inventory,IND5 ,I5LB ,USACE - Galveston,"Average High Technology, Inventory",Low Rise,IND3 default,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,111,1,1,1,1,440
riverine,inventory,IND5 ,I5MN ,USACE - Galveston,"Average High Technology, Inventory",Mid Rise,IND3 default,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,111,,1,1,1,441
riverine,inventory,IND5 ,I5MB ,USACE - Galveston,"Average High Technology, Inventory",Mid Rise,IND3 default,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,111,1,1,1,1,442
riverine,inventory,IND5 ,I5HN ,USACE - Galveston,"Average High Technology, Inventory",High Rise,IND3 default,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,111,,1,1,1,443
riverine,inventory,IND5 ,I5HB ,USACE - Galveston,"Average High Technology, Inventory",High Rise,IND3 default,1,,,0,0,0,0,4,24,57,66,74,79,81,82,83,86,87,89,91,92,92,94,95,96,96,97,97,97,97,97,97,111,1,1,1,1,444
riverine,inventory,IND6 ,I6LN ,USACE - Galveston,"Average Construction, Inventory",Low Rise,,1,,,0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,112,,1,1,1,445
riverine,inventory,IND6 ,I6LB ,USACE - Galveston,"Average Construction, Inventory",Low Rise,,1,,,0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,112,1,1,1,1,446
riverine,inventory,IND6 ,I6MN ,USACE - Galveston,"Average Construction, Inventory",Mid Rise,,1,,,0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,112,,1,1,1,447
riverine,inventory,IND6 ,I6MB ,USACE - Galveston,"Average Construction, Inventory",Mid Rise,,1,,,0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,112,1,1,1,1,448
riverine,inventory,IND6 ,I6HN ,USACE - Galveston,"Average Construction, Inventory",High Rise,,1,,,0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,112,,1,1,1,449
riverine,inventory,IND6 ,I6HB ,USACE - Galveston,"Average Construction, Inventory",High Rise,,1,,,0,0,0,0,0,31,45,54,60,65,70,74,78,81,84,89,90,91,92,93,94,95,97,98,99,100,100,100,100,112,1,1,1,1,450
coastal a,structure,AGR1 ,A1LN ,USACE - Galveston,"Average Agriculture, structure",Low Rise,,1,,,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,616,,1,1,1,451
coastal a,structure,AGR1 ,A1LB ,USACE - Galveston,"Average Agriculture, structure",Low Rise,,1,,,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,616,1,1,1,1,452
coastal a,structure,AGR1 ,A1MN ,USACE - Galveston,"Average Agriculture, structure",Mid Rise,,1,,,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,616,,1,1,1,453
coastal a,structure,AGR1 ,A1MB ,USACE - Galveston,"Average Agriculture, structure",Mid Rise,,1,,,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,616,1,1,1,1,454
coastal a,structure,AGR1 ,A1HN ,USACE - Galveston,"Average Agriculture, structure",High Rise,,1,,,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,616,,1,1,1,455
coastal a,structure,AGR1 ,A1HB ,USACE - Galveston,"Average Agriculture, structure",High Rise,,1,,,0,0,0,0,0,6,11,15,19,25,30,35,41,46,51,57,63,70,75,79,82,84,87,89,90,92,93,95,96,616,1,1,1,1,456
coastal a,structure,COM1 ,C1LN ,USACE - Galveston,"Average Retail, Structure",Low Rise,,1,,,0,0,0,0,1,9,14,16,18,20,23,26,30,34,38,42,47,51,55,58,61,64,67,69,71,74,76,78,80,217,,1,1,1,355
coastal a,structure,COM1 ,C1LB ,USACE - Galveston,"Average Retail, Structure",Low Rise,,1,,,0,0,0,0,1,9,14,16,18,20,23,26,30,34,38,42,47,51,55,58,61,64,67,69,71,74,76,78,80,217,1,1,1,1,356
coastal a,structure,COM1 ,C1MN ,USACE - Galveston,"Average Retail, Structure",Mid Rise,,1,,,0,0,0,0,1,9,14,16,18,20,23,26,30,34,38,42,47,51,55,58,61,64,67,69,71,74,76,78,80,217,,1,1,1,357
coastal a,structure,COM1 ,C1MB ,USACE - Galveston,"Average Retail, Structure",Mid Rise,,1,,,0,0,0,0,1,9,14,16,18,20,23,26,30,34,38,42,47,51,55,58,61,64,67,69,71,74,76,78,80,217,1,1,1,1,358
coastal a,structure,COM1 ,C1HN ,USACE - Galveston,"Average Retail, Structure",High Rise,,1,,,0,0,0,0,1,9,14,16,18,20,23,26,30,34,38,42,47,51,55,58,61,64,67,69,71,74,76,78,80,217,,1,1,1,359
coastal a,structure,COM1 ,C1HB ,USACE - Galveston,"Average Retail, Structure",High Rise,,1,,,0,0,0,0,1,9,14,16,18,20,23,26,30,34,38,42,47,51,55,58,61,64,67,69,71,74,76,78,80,217,1,1,1,1,360
coastal a,structure,COM2 ,C2LN ,USACE - Galveston,"Average wholesale, Structure",Low Rise,,1,,,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,341,,1,1,1,361
coastal a,structure,COM2 ,C2LB ,USACE - Galveston,"Average wholesale, Structure",Low Rise,,1,,,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,341,1,1,1,1,362
coastal a,structure,COM2 ,C2MN ,USACE - Galveston,"Average wholesale, Structure",Mid Rise,,1,,,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,341,,1,1,1,363
coastal a,structure,COM2 ,C2MB ,USACE - Galveston,"Average wholesale, Structure",Mid Rise,,1,,,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,341,1,1,1,1,364
coastal a,structure,COM2 ,C2HN ,USACE - Galveston,"Average wholesale, Structure",High Rise,,1,,,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,341,,1,1,1,365
coastal a,structure,COM2 ,C2HB ,USACE - Galveston,"Average wholesale, Structure",High Rise,,1,,,0,0,0,0,0,5,8,11,13,16,19,22,25,29,32,37,41,45,49,52,55,58,61,63,66,68,70,71,73,341,1,1,1,1,366
coastal a,structure,COM3 ,C3LN ,USACE - Galveston,"Average Personal & Repair Services, Structure",Low Rise,,1,,,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,375,,1,1,1,367
coastal a,structure,COM3 ,C3LB ,USACE - Galveston,"Average Personal & Repair Services, Structure",Low Rise,,1,,,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,375,1,1,1,1,368
coastal a,structure,COM3 ,C3MN ,USACE - Galveston,"Average Personal & Repair Services, Structure",Mid Rise,,1,,,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,375,,1,1,1,369
coastal a,structure,COM3 ,C3MB ,USACE - Galveston,"Average Personal & Repair Services, Structure",Mid Rise,,1,,,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,375,1,1,1,1,370
coastal a,structure,COM3 ,C3HN ,USACE - Galveston,"Average Personal & Repair Services, Structure",High Rise,,1,,,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,375,,1,1,1,371
coastal a,structure,COM3 ,C3HB ,USACE - Galveston,"Average Personal & Repair Services, Structure",High Rise,,1,,,0,0,0,0,0,9,12,13,16,19,22,25,28,32,35,39,43,47,50,54,57,61,64,68,71,75,78,82,85,375,1,1,1,1,372
coastal a,structure,COM4 ,C4LN ,USACE - Galveston,"Average Prof/Tech Services, Structure",Low Rise,,1,,,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,431,,1,1,1,373
coastal a,structure,COM4 ,C4LB ,USACE - Galveston,"Average Prof/Tech Services, Structure",Low Rise,,1,,,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,431,1,1,1,1,374
coastal a,structure,COM4 ,C4MN ,USACE - Galveston,"Average Prof/Tech Services, Structure",Mid Rise,,1,,,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,431,,1,1,1,375
coastal a,structure,COM4 ,C4MB ,USACE - Galveston,"Average Prof/Tech Services, Structure",Mid Rise,,1,,,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,431,1,1,1,1,376
coastal a,structure,COM4 ,C4HN ,USACE - Galveston,"Average Prof/Tech Services, Structure",High Rise,,1,,,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,431,,1,1,1,377
coastal a,structure,COM4 ,C4HB ,USACE - Galveston,"Average Prof/Tech Services, Structure",High Rise,,1,,,0,0,0,0,2,11,16,22,28,35,38,41,44,47,50,54,57,59,62,66,68,70,72,74,76,77,78,79,80,431,1,1,1,1,378
coastal a,structure,COM5 ,C5LN ,USACE - Galveston,"Bank, Structure",Low Rise,,1,,,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,467,,1,1,1,379
coastal a,structure,COM5 ,C5LB ,USACE - Galveston,"Bank, Structure",Low Rise,,1,,,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,467,1,1,1,1,380
coastal a,structure,COM5 ,C5MN ,USACE - Galveston,"Bank, Structure",Mid Rise,,1,,,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,467,,1,1,1,381
coastal a,structure,COM5 ,C5MB ,USACE - Galveston,"Bank, Structure",Mid Rise,,1,,,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,467,1,1,1,1,382
coastal a,structure,COM5 ,C5HN ,USACE - Galveston,"Bank, Structure",High Rise,,1,,,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,467,,1,1,1,383
coastal a,structure,COM5 ,C5HB ,USACE - Galveston,"Bank, Structure",High Rise,,1,,,0,0,0,0,0,11,11,12,13,15,17,19,22,24,28,31,34,37,40,44,48,51,55,59,63,67,71,75,79,467,1,1,1,1,384
coastal a,structure,COM6 ,C6LN ,USACE - Galveston,"Hospital, Structure",Low Rise,,1,,,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,474,,1,1,1,385
coastal a,structure,COM6 ,C6LB ,USACE - Galveston,"Hospital, Structure",Low Rise,,1,,,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,474,1,1,1,1,386
coastal a,structure,COM6 ,C6MN ,USACE - Galveston,"Hospital, Structure",Mid Rise,,1,,,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,474,,1,1,1,387
coastal a,structure,COM6 ,C6MB ,USACE - Galveston,"Hospital, Structure",Mid Rise,,1,,,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,474,1,1,1,1,388
coastal a,structure,COM6 ,C6HN ,USACE - Galveston,"Hospital, Structure",High Rise,,1,,,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,474,,1,1,1,389
coastal a,structure,COM6 ,C6HB ,USACE - Galveston,"Hospital, Structure",High Rise,,1,,,0,0,0,0,0,0,0,20,25,30,35,40,43,47,50,53,55,57,60,60,60,60,60,60,60,60,60,60,60,474,1,1,1,1,390
coastal a,structure,COM7 ,C7LN ,USACE - Galveston,"Average Medical Office, Structure",Low Rise,,1,,,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,475,,1,1,1,391
coastal a,structure,COM7 ,C7LB ,USACE - Galveston,"Average Medical Office, Structure",Low Rise,,1,,,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,475,1,1,1,1,392
coastal a,structure,COM7 ,C7MN ,USACE - Galveston,"Average Medical Office, Structure",Mid Rise,,1,,,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,475,,1,1,1,393
coastal a,structure,COM7 ,C7MB ,USACE - Galveston,"Average Medical Office, Structure",Mid Rise,,1,,,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,475,1,1,1,1,394
coastal a,structure,COM7 ,C7HN ,USACE - Galveston,"Average Medical Office, Structure",High Rise,,1,,,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,475,,1,1,1,395
coastal a,structure,COM7 ,C7HB ,USACE - Galveston,"Average Medical Office, Structure",High Rise,,1,,,0,0,0,0,2,11,12,13,14,16,17,18,20,22,24,27,30,34,37,41,44,48,51,54,56,59,61,64,66,475,1,1,1,1,396
coastal a,structure,COM8 ,C8LN ,USACE - Galveston,"Average Entertainment/Recreation, Structure",Low Rise,,1,,,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,493,,1,1,1,397
coastal a,structure,COM8 ,C8LB ,USACE - Galveston,"Average Entertainment/Recreation, Structure",Low Rise,,1,,,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,493,1,1,1,1,398
coastal a,structure,COM8 ,C8MN ,USACE - Galveston,"Average Entertainment/Recreation, Structure",Mid Rise,,1,,,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,493,,1,1,1,399
coastal a,structure,COM8 ,C8MB ,USACE - Galveston,"Average Entertainment/Recreation, Structure",Mid Rise,,1,,,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,493,1,1,1,1,400
coastal a,structure,COM8 ,C8HN ,USACE - Galveston,"Average Entertainment/Recreation, Structure",High Rise,,1,,,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,493,,1,1,1,401
coastal a,structure,COM8 ,C8HB ,USACE - Galveston,"Average Entertainment/Recreation, Structure",High Rise,,1,,,0,0,0,0,1,9,11,12,14,16,18,20,22,26,29,33,37,41,45,50,53,57,60,63,66,69,73,76,78,493,1,1,1,1,402
coastal a,structure,COM9 ,C9LN ,USACE - Galveston,"Average theatre, Structure",Low Rise,,1,,,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,532,,1,1,1,403
coastal a,structure,COM9 ,C9LB ,USACE - Galveston,"Average theatre, Structure",Low Rise,,1,,,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,532,1,1,1,1,404
coastal a,structure,COM9 ,C9MN ,USACE - Galveston,"Average theatre, Structure",Mid Rise,,1,,,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,532,,1,1,1,405
coastal a,structure,COM9 ,C9MB ,USACE - Galveston,"Average theatre, Structure",Mid Rise,,1,,,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,532,1,1,1,1,406
coastal a,structure,COM9 ,C9HN ,USACE - Galveston,"Average theatre, Structure",High Rise,,1,,,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,532,,1,1,1,407
coastal a,structure,COM9 ,C9HB ,USACE - Galveston,"Average theatre, Structure",High Rise,,1,,,0,0,0,0,0,2,4,5,5,5,6,8,10,12,15,20,24,29,35,42,49,56,62,68,74,80,86,92,98,532,1,1,1,1,408
coastal a,structure,COM10,C10LN,USACE - Galveston,"Garage, structure",Low Rise,,1,,,0,0,0,0,0,3,5,6,7,8,10,13,17,21,25,30,35,41,47,52,58,65,71,76,81,86,91,96,100,543,,1,1,1,409
coastal a,structure,COM10,C10LB,USACE - Galveston,"Garage, structure",Low Rise,,1,,,0,0,0,0,0,3,5,6,7,8,10,13,17,21,25,30,35,41,47,52,58,65,71,76,81,86,91,96,100,543,1,1,1,1,410
